,日付,始値,高値,安値,終値,出来高,終値調整
386,2018-07-30,13380.0,13470.0,13315.0,13350.0,484500.0,13350.0
387,2018-07-31,13270.0,13425.0,13150.0,13320.0,722800.0,13320.0
388,2018-08-01,13300.0,13355.0,13225.0,13255.0,791100.0,13255.0
389,2018-08-02,13235.0,13335.0,12910.0,13050.0,656800.0,13050.0
390,2018-08-03,13080.0,13145.0,12995.0,13040.0,556700.0,13040.0
391,2018-08-06,13185.0,13250.0,13050.0,13065.0,444800.0,13065.0
392,2018-08-07,13085.0,13115.0,12760.0,12975.0,709900.0,12975.0
393,2018-08-08,13375.0,13595.0,13260.0,13415.0,1419300.0,13415.0
394,2018-08-09,13475.0,13525.0,13415.0,13450.0,623200.0,13450.0
395,2018-08-10,13510.0,13515.0,13110.0,13140.0,923400.0,13140.0
396,2018-08-13,13030.0,13060.0,12770.0,12770.0,674400.0,12770.0
397,2018-08-14,12860.0,13210.0,12850.0,13205.0,650600.0,13205.0
398,2018-08-15,13335.0,13340.0,13155.0,13280.0,478500.0,13280.0
399,2018-08-16,13140.0,13350.0,12945.0,13300.0,769300.0,13300.0
400,2018-08-17,13370.0,13495.0,13260.0,13475.0,626400.0,13475.0
401,2018-08-20,13385.0,13425.0,13310.0,13380.0,474700.0,13380.0
402,2018-08-21,13325.0,13470.0,13310.0,13420.0,586900.0,13420.0
403,2018-08-22,13500.0,13530.0,13405.0,13530.0,480600.0,13530.0
404,2018-08-23,13570.0,13695.0,13565.0,13690.0,634600.0,13690.0
405,2018-08-24,13680.0,13765.0,13625.0,13740.0,543800.0,13740.0
406,2018-08-27,13800.0,13900.0,13725.0,13870.0,447000.0,13870.0
407,2018-08-28,13970.0,14020.0,13865.0,13865.0,614000.0,13865.0
408,2018-08-29,13825.0,14020.0,13825.0,13940.0,643700.0,13940.0
409,2018-08-30,14120.0,14140.0,13980.0,14075.0,740300.0,14075.0
410,2018-08-31,14075.0,14240.0,14025.0,14170.0,775400.0,14170.0
411,2018-09-03,14000.0,14045.0,13775.0,13780.0,552800.0,13780.0
412,2018-09-04,13910.0,14020.0,13815.0,13980.0,541100.0,13980.0
413,2018-09-05,14010.0,14070.0,13880.0,13970.0,705500.0,13970.0
414,2018-09-06,13855.0,13880.0,13720.0,13835.0,545100.0,13835.0
415,2018-09-07,13700.0,13850.0,13675.0,13815.0,613400.0,13815.0
416,2018-09-10,13800.0,14130.0,13795.0,14105.0,675200.0,14105.0
417,2018-09-11,14185.0,14420.0,14145.0,14415.0,829500.0,14415.0
418,2018-09-12,14520.0,14590.0,14220.0,14335.0,913700.0,14335.0
419,2018-09-13,14480.0,14750.0,14455.0,14705.0,906000.0,14705.0
420,2018-09-14,14910.0,15000.0,14770.0,14985.0,1551300.0,14985.0
421,2018-09-18,15000.0,15165.0,14850.0,15125.0,1051600.0,15125.0
422,2018-09-19,15330.0,15670.0,15245.0,15605.0,1222100.0,15605.0
423,2018-09-20,15460.0,15515.0,15035.0,15205.0,1474200.0,15205.0
424,2018-09-21,15235.0,15335.0,15135.0,15180.0,1577900.0,15180.0
425,2018-09-25,15185.0,15360.0,15045.0,15340.0,1149300.0,15340.0
426,2018-09-26,15400.0,15450.0,15335.0,15375.0,1159500.0,15375.0
427,2018-09-27,15345.0,15350.0,15030.0,15055.0,937400.0,15055.0
428,2018-09-28,15320.0,15370.0,15080.0,15125.0,1131600.0,15125.0
429,2018-10-01,15215.0,15375.0,15200.0,15255.0,849500.0,15255.0
430,2018-10-02,15395.0,15435.0,15245.0,15280.0,1069700.0,15280.0
431,2018-10-03,15265.0,15270.0,14835.0,14890.0,1030500.0,14890.0
432,2018-10-04,15190.0,15235.0,14935.0,14975.0,1121800.0,14975.0
433,2018-10-05,14830.0,15040.0,14730.0,14910.0,1227700.0,14910.0
434,2018-10-09,14705.0,14740.0,14455.0,14570.0,1128000.0,14570.0
435,2018-10-10,14665.0,14755.0,14300.0,14590.0,1026000.0,14590.0
436,2018-10-11,13990.0,14145.0,13785.0,13920.0,1257100.0,13920.0
437,2018-10-12,13635.0,14205.0,13590.0,14180.0,1664200.0,14180.0
438,2018-10-15,14000.0,14000.0,13695.0,13700.0,1191800.0,13700.0
439,2018-10-16,13605.0,13825.0,13595.0,13795.0,964200.0,13795.0
440,2018-10-17,13895.0,14170.0,13840.0,14050.0,942100.0,14050.0
441,2018-10-18,14050.0,14095.0,13935.0,13990.0,593500.0,13990.0
442,2018-10-19,13585.0,13700.0,13440.0,13690.0,1029500.0,13690.0
443,2018-10-22,13510.0,13660.0,13440.0,13560.0,786900.0,13560.0
444,2018-10-23,13440.0,13515.0,13170.0,13170.0,1212700.0,13170.0
445,2018-10-24,13265.0,13320.0,13130.0,13220.0,945700.0,13220.0
446,2018-10-25,12730.0,12960.0,12705.0,12805.0,1187900.0,12805.0
447,2018-10-26,12890.0,13015.0,12550.0,12635.0,1207900.0,12635.0
448,2018-10-29,12775.0,12785.0,12530.0,12565.0,715800.0,12565.0
449,2018-10-30,12480.0,12940.0,12435.0,12830.0,1266200.0,12830.0
450,2018-10-31,13125.0,13165.0,12940.0,13125.0,1330000.0,13125.0
451,2018-11-01,13095.0,13265.0,12770.0,13050.0,1366600.0,13050.0
452,2018-11-02,13225.0,13395.0,13035.0,13360.0,1680500.0,13360.0
453,2018-11-05,13215.0,13280.0,13050.0,13130.0,769400.0,13130.0
454,2018-11-06,13230.0,13300.0,13150.0,13215.0,813200.0,13215.0
455,2018-11-07,12015.0,12660.0,11955.0,12465.0,1892600.0,12465.0
456,2018-11-08,12720.0,13380.0,12665.0,13315.0,1712500.0,13315.0
457,2018-11-09,13270.0,13290.0,12670.0,12730.0,1322300.0,12730.0
458,2018-11-12,12690.0,12905.0,12555.0,12905.0,745100.0,12905.0
459,2018-11-13,12460.0,12605.0,12275.0,12565.0,1066500.0,12565.0
460,2018-11-14,12515.0,12530.0,12285.0,12510.0,938500.0,12510.0
461,2018-11-15,12345.0,12500.0,12185.0,12200.0,997700.0,12200.0
462,2018-11-16,12100.0,12180.0,11710.0,11715.0,1630600.0,11715.0
463,2018-11-19,11500.0,11770.0,11425.0,11725.0,1391000.0,11725.0
464,2018-11-20,11490.0,11685.0,11415.0,11510.0,743300.0,11510.0
465,2018-11-21,11220.0,11590.0,11195.0,11555.0,865300.0,11555.0
466,2018-11-22,11645.0,11690.0,11475.0,11590.0,626900.0,11590.0
467,2018-11-26,11615.0,11985.0,11465.0,11955.0,1239500.0,11955.0
468,2018-11-27,12170.0,12195.0,11845.0,11955.0,866600.0,11955.0
469,2018-11-28,12110.0,12410.0,12075.0,12395.0,1100000.0,12395.0
470,2018-11-29,12765.0,12890.0,12710.0,12800.0,1303000.0,12800.0
471,2018-11-30,12790.0,12790.0,12540.0,12610.0,1087900.0,12610.0
472,2018-12-03,12930.0,12975.0,12770.0,12840.0,882400.0,12840.0
473,2018-12-04,12830.0,12900.0,12470.0,12485.0,1003000.0,12485.0
474,2018-12-05,12360.0,12485.0,12210.0,12325.0,959100.0,12325.0
475,2018-12-06,12285.0,12355.0,11960.0,12110.0,981600.0,12110.0
476,2018-12-07,12330.0,12395.0,12180.0,12270.0,798000.0,12270.0
477,2018-12-10,12020.0,12240.0,12000.0,12205.0,872200.0,12205.0
478,2018-12-11,12225.0,12260.0,11815.0,11840.0,1208500.0,11840.0
479,2018-12-12,12055.0,12495.0,12045.0,12475.0,1161000.0,12475.0
480,2018-12-13,12605.0,12695.0,12465.0,12645.0,788300.0,12645.0
481,2018-12-14,12645.0,12810.0,12305.0,12395.0,1720100.0,12395.0
482,2018-12-17,12390.0,12495.0,12185.0,12470.0,788700.0,12470.0
483,2018-12-18,12265.0,12480.0,12155.0,12240.0,806700.0,12240.0
484,2018-12-19,12335.0,12345.0,12050.0,12250.0,667100.0,12250.0
485,2018-12-20,12240.0,12350.0,11895.0,12045.0,1359100.0,12045.0
486,2018-12-21,12100.0,12270.0,11975.0,12215.0,1472600.0,12215.0
487,2018-12-25,11615.0,11650.0,11190.0,11190.0,1153800.0,11190.0
488,2018-12-26,11250.0,11425.0,10900.0,11125.0,1155000.0,11125.0
489,2018-12-27,11725.0,12020.0,11600.0,11895.0,1489800.0,11895.0
490,2018-12-28,11805.0,11965.0,11635.0,11695.0,891400.0,11695.0
491,2019-01-04,11395.0,11475.0,11080.0,11245.0,1236100.0,11245.0
492,2019-01-07,11600.0,11720.0,11525.0,11590.0,982900.0,11590.0
493,2019-01-08,11790.0,11970.0,11690.0,11865.0,1098500.0,11865.0
494,2019-01-09,12030.0,12375.0,12010.0,12350.0,942300.0,12350.0
495,2019-01-10,12410.0,12435.0,11985.0,12110.0,1004500.0,12110.0
496,2019-01-11,12250.0,12290.0,12050.0,12150.0,1205400.0,12150.0
497,2019-01-15,12090.0,12460.0,12065.0,12395.0,819600.0,12395.0
498,2019-01-16,12455.0,12510.0,12375.0,12475.0,766500.0,12475.0
499,2019-01-17,12500.0,12595.0,12425.0,12480.0,589000.0,12480.0
500,2019-01-18,11940.0,12215.0,11905.0,12185.0,1400700.0,12185.0
501,2019-01-21,12190.0,12235.0,11820.0,11840.0,1544400.0,11840.0
502,2019-01-22,11900.0,12160.0,11720.0,11780.0,1053300.0,11780.0
503,2019-01-23,11750.0,11960.0,11745.0,11845.0,923400.0,11845.0
504,2019-01-24,11665.0,11935.0,11655.0,11825.0,578100.0,11825.0
505,2019-01-25,11755.0,12005.0,11755.0,11975.0,871300.0,11975.0
506,2019-01-28,11830.0,11890.0,11650.0,11695.0,1051400.0,11695.0
507,2019-01-29,11755.0,11825.0,11595.0,11695.0,1016100.0,11695.0
508,2019-01-30,11655.0,11710.0,11410.0,11500.0,1039600.0,11500.0
509,2019-01-31,11780.0,11935.0,11615.0,11765.0,1140600.0,11765.0
510,2019-02-01,11695.0,11835.0,11580.0,11615.0,883800.0,11615.0
511,2019-02-04,11650.0,11790.0,11560.0,11690.0,917400.0,11690.0
512,2019-02-05,11865.0,11880.0,11725.0,11755.0,708200.0,11755.0
513,2019-02-06,11815.0,11930.0,11780.0,11885.0,638600.0,11885.0
514,2019-02-07,11795.0,11845.0,11565.0,11755.0,698200.0,11755.0
515,2019-02-08,11595.0,11715.0,11415.0,11415.0,920900.0,11415.0
516,2019-02-12,11525.0,11915.0,11505.0,11810.0,1317700.0,11810.0
517,2019-02-13,11850.0,12120.0,11825.0,12090.0,1059400.0,12090.0
518,2019-02-14,12240.0,12245.0,12020.0,12175.0,1230700.0,12175.0
519,2019-02-15,12175.0,12225.0,11950.0,11965.0,1058900.0,11965.0
520,2019-02-18,12200.0,12205.0,12050.0,12090.0,634300.0,12090.0
521,2019-02-19,12090.0,12125.0,11960.0,12080.0,501100.0,12080.0
522,2019-02-20,12165.0,12400.0,12140.0,12350.0,1087300.0,12350.0
523,2019-02-21,12300.0,12330.0,12060.0,12250.0,788800.0,12250.0
524,2019-02-22,12160.0,12230.0,12115.0,12125.0,529500.0,12125.0
525,2019-02-25,12240.0,12265.0,12135.0,12200.0,616800.0,12200.0
526,2019-02-26,12155.0,12230.0,12080.0,12155.0,633100.0,12155.0
527,2019-02-27,12170.0,12240.0,12090.0,12145.0,715400.0,12145.0
528,2019-02-28,12105.0,12185.0,12075.0,12090.0,669600.0,12090.0
529,2019-03-01,12225.0,12445.0,12210.0,12375.0,752300.0,12375.0
530,2019-03-04,12525.0,12725.0,12505.0,12690.0,898500.0,12690.0
531,2019-03-05,12580.0,12640.0,12485.0,12575.0,572300.0,12575.0
532,2019-03-06,12575.0,12575.0,12415.0,12480.0,654600.0,12480.0
533,2019-03-07,12570.0,12635.0,12490.0,12635.0,882500.0,12635.0
534,2019-03-08,12655.0,12680.0,12315.0,12380.0,1713000.0,12380.0
535,2019-03-11,12445.0,12485.0,12320.0,12485.0,483600.0,12485.0
536,2019-03-12,12630.0,12680.0,12465.0,12550.0,886400.0,12550.0
537,2019-03-13,12405.0,12450.0,12180.0,12265.0,761200.0,12265.0
538,2019-03-14,12435.0,12465.0,12295.0,12320.0,642500.0,12320.0
539,2019-03-15,12335.0,12430.0,12315.0,12325.0,944500.0,12325.0
540,2019-03-18,12355.0,12455.0,12335.0,12435.0,455200.0,12435.0
541,2019-03-19,12480.0,12715.0,12415.0,12685.0,804700.0,12685.0
542,2019-03-20,12580.0,12695.0,12550.0,12610.0,687200.0,12610.0
543,2019-03-22,12675.0,12795.0,12610.0,12700.0,680000.0,12700.0
544,2019-03-25,12455.0,12475.0,12185.0,12225.0,736500.0,12225.0
545,2019-03-26,12475.0,12780.0,12420.0,12780.0,1093200.0,12780.0
546,2019-03-27,12815.0,12840.0,12660.0,12750.0,888400.0,12750.0
547,2019-03-28,12710.0,12720.0,12460.0,12555.0,882200.0,12555.0
548,2019-03-29,12825.0,13015.0,12760.0,12970.0,986800.0,12970.0
549,2019-04-01,13145.0,13205.0,12835.0,12925.0,1128700.0,12925.0
550,2019-04-02,13130.0,13155.0,12950.0,13030.0,810800.0,13030.0
551,2019-04-03,13040.0,13075.0,12820.0,12955.0,1033700.0,12955.0
552,2019-04-04,12970.0,13025.0,12905.0,13025.0,520900.0,13025.0
553,2019-04-05,13080.0,13110.0,13030.0,13090.0,662500.0,13090.0
554,2019-04-08,13200.0,13210.0,13110.0,13160.0,646300.0,13160.0
555,2019-04-09,13230.0,13280.0,13120.0,13180.0,757900.0,13180.0
556,2019-04-10,13110.0,13140.0,12965.0,13120.0,512400.0,13120.0
557,2019-04-11,13040.0,13270.0,13025.0,13265.0,585100.0,13265.0
558,2019-04-12,13400.0,13400.0,13170.0,13265.0,913400.0,13265.0
559,2019-04-15,13460.0,13495.0,13230.0,13355.0,801200.0,13355.0
560,2019-04-16,13285.0,13390.0,13255.0,13320.0,623600.0,13320.0
561,2019-04-17,13360.0,13360.0,13190.0,13245.0,660000.0,13245.0
562,2019-04-18,13305.0,13340.0,13205.0,13225.0,453100.0,13225.0
563,2019-04-19,13320.0,13470.0,13250.0,13470.0,499900.0,13470.0
564,2019-04-22,13525.0,13540.0,13390.0,13400.0,527700.0,13400.0
565,2019-04-23,13435.0,13630.0,13405.0,13630.0,604600.0,13630.0
566,2019-04-24,13650.0,13775.0,13590.0,13720.0,969600.0,13720.0
567,2019-04-25,13695.0,13795.0,13645.0,13745.0,640200.0,13745.0
568,2019-04-26,13645.0,14100.0,13610.0,14100.0,1279700.0,14100.0
569,2019-05-07,13890.0,13965.0,13755.0,13805.0,933600.0,13805.0
570,2019-05-08,13630.0,13655.0,13255.0,13400.0,1054900.0,13400.0
571,2019-05-09,13260.0,13325.0,13095.0,13240.0,820200.0,13240.0
572,2019-05-10,13370.0,13820.0,13260.0,13625.0,1425500.0,13625.0
573,2019-05-13,13690.0,13865.0,13465.0,13520.0,945900.0,13520.0
574,2019-05-14,13220.0,13290.0,13035.0,13175.0,977700.0,13175.0
575,2019-05-15,13300.0,13550.0,13205.0,13535.0,722900.0,13535.0
576,2019-05-16,13555.0,13595.0,13385.0,13585.0,687000.0,13585.0
577,2019-05-17,13765.0,13905.0,13655.0,13720.0,676700.0,13720.0
578,2019-05-20,13885.0,14050.0,13810.0,14025.0,733000.0,14025.0
579,2019-05-21,13925.0,13945.0,13655.0,13760.0,723000.0,13760.0
580,2019-05-22,13900.0,13995.0,13825.0,13925.0,736800.0,13925.0
581,2019-05-23,13895.0,13995.0,13795.0,13840.0,655700.0,13840.0
582,2019-05-24,13775.0,13870.0,13630.0,13850.0,603900.0,13850.0
583,2019-05-27,13840.0,13845.0,13605.0,13675.0,579500.0,13675.0
584,2019-05-28,13740.0,13875.0,13680.0,13810.0,537500.0,13810.0
585,2019-05-29,13785.0,13845.0,13585.0,13800.0,659000.0,13800.0
586,2019-05-30,13610.0,13705.0,13595.0,13695.0,490100.0,13695.0
587,2019-05-31,13605.0,13630.0,13210.0,13230.0,988300.0,13230.0
588,2019-06-03,12975.0,13040.0,12860.0,13040.0,891800.0,13040.0
589,2019-06-04,13010.0,13020.0,12720.0,12885.0,992100.0,12885.0
590,2019-06-05,13225.0,13445.0,13190.0,13345.0,678500.0,13345.0
591,2019-06-06,13380.0,13450.0,13310.0,13345.0,487000.0,13345.0
592,2019-06-07,13475.0,13635.0,13420.0,13520.0,532100.0,13520.0
593,2019-06-10,13615.0,13785.0,13520.0,13730.0,795600.0,13730.0
594,2019-06-11,13745.0,13905.0,13710.0,13770.0,515800.0,13770.0
595,2019-06-12,13705.0,13790.0,13685.0,13685.0,697800.0,13685.0
596,2019-06-13,13505.0,13675.0,13500.0,13620.0,611100.0,13620.0
597,2019-06-14,13660.0,13860.0,13585.0,13815.0,980900.0,13815.0
598,2019-06-17,13900.0,13960.0,13835.0,13855.0,590400.0,13855.0
599,2019-06-18,13770.0,13925.0,13690.0,13705.0,520900.0,13705.0
600,2019-06-19,13910.0,14020.0,13860.0,13930.0,748300.0,13930.0
601,2019-06-20,14050.0,14160.0,14005.0,14050.0,672700.0,14050.0
602,2019-06-21,14070.0,14125.0,13815.0,13900.0,1645600.0,13900.0
603,2019-06-24,13875.0,13990.0,13845.0,13850.0,308200.0,13850.0
604,2019-06-25,13870.0,13900.0,13765.0,13850.0,456900.0,13850.0
605,2019-06-26,13790.0,13840.0,13660.0,13695.0,437200.0,13695.0
606,2019-06-27,13880.0,14425.0,13855.0,14415.0,1295100.0,14415.0
607,2019-06-28,14345.0,14370.0,14035.0,14065.0,1234000.0,14065.0
608,2019-07-01,14355.0,14555.0,14285.0,14520.0,936700.0,14520.0
609,2019-07-02,14530.0,14695.0,14425.0,14680.0,772700.0,14680.0
610,2019-07-03,14765.0,14815.0,14665.0,14785.0,881100.0,14785.0
611,2019-07-04,14740.0,14815.0,14715.0,14815.0,559600.0,14815.0
612,2019-07-05,14775.0,14810.0,14640.0,14725.0,485900.0,14725.0
613,2019-07-08,14555.0,14655.0,14450.0,14465.0,680200.0,14465.0
614,2019-07-09,14400.0,14420.0,14290.0,14345.0,562600.0,14345.0
615,2019-07-10,14130.0,14265.0,14065.0,14160.0,924400.0,14160.0
616,2019-07-11,14110.0,14155.0,14030.0,14045.0,537500.0,14045.0
617,2019-07-12,14115.0,14190.0,14080.0,14140.0,707500.0,14140.0
618,2019-07-16,14235.0,14305.0,14045.0,14055.0,635800.0,14055.0
619,2019-07-17,14100.0,14330.0,14045.0,14285.0,714100.0,14285.0
620,2019-07-18,14170.0,14185.0,13765.0,13825.0,832100.0,13825.0
621,2019-07-19,13905.0,14135.0,13880.0,14135.0,561200.0,14135.0
622,2019-07-22,13985.0,14000.0,13855.0,13885.0,634000.0,13885.0
623,2019-07-23,13690.0,13835.0,13605.0,13775.0,933400.0,13775.0
624,2019-07-24,13900.0,13900.0,13630.0,13680.0,659200.0,13680.0
625,2019-07-25,13775.0,14005.0,13735.0,13905.0,662300.0,13905.0
626,2019-07-26,13845.0,13845.0,13685.0,13825.0,546100.0,13825.0
627,2019-07-29,13735.0,13735.0,13585.0,13670.0,532700.0,13670.0
628,2019-07-30,13705.0,13720.0,13595.0,13670.0,520100.0,13670.0
629,2019-07-31,13520.0,13640.0,13485.0,13585.0,736600.0,13585.0
630,2019-08-01,13450.0,13660.0,13385.0,13660.0,591000.0,13660.0
631,2019-08-02,13430.0,13500.0,13300.0,13465.0,1076100.0,13465.0
632,2019-08-05,13305.0,13340.0,12850.0,13045.0,830200.0,13045.0
633,2019-08-06,12510.0,13095.0,12510.0,13030.0,861400.0,13030.0
634,2019-08-07,13550.0,13595.0,12780.0,13160.0,1321300.0,13160.0
635,2019-08-08,13130.0,13540.0,13085.0,13510.0,942500.0,13510.0
636,2019-08-09,13800.0,13810.0,13415.0,13600.0,948600.0,13600.0
637,2019-08-13,13560.0,13570.0,13305.0,13395.0,691000.0,13395.0
638,2019-08-14,13535.0,13550.0,13275.0,13365.0,522700.0,13365.0
639,2019-08-15,13065.0,13285.0,13000.0,13270.0,602900.0,13270.0
640,2019-08-16,13320.0,13430.0,13270.0,13340.0,537400.0,13340.0
641,2019-08-19,13430.0,13450.0,13140.0,13270.0,444700.0,13270.0
642,2019-08-20,13345.0,13370.0,13235.0,13350.0,384300.0,13350.0
643,2019-08-21,13170.0,13415.0,13150.0,13400.0,356100.0,13400.0
644,2019-08-22,13450.0,13490.0,13230.0,13235.0,524200.0,13235.0
645,2019-08-23,13170.0,13440.0,13170.0,13435.0,555400.0,13435.0
646,2019-08-26,13000.0,13255.0,13000.0,13200.0,801900.0,13200.0
647,2019-08-27,13345.0,13415.0,13295.0,13370.0,563900.0,13370.0
648,2019-08-28,13385.0,13460.0,13330.0,13365.0,594800.0,13365.0
649,2019-08-29,13350.0,13390.0,13140.0,13190.0,417900.0,13190.0
650,2019-08-30,13260.0,13275.0,13140.0,13155.0,868700.0,13155.0
651,2019-09-02,13170.0,13190.0,13120.0,13150.0,488300.0,13150.0
652,2019-09-03,13090.0,13275.0,13035.0,13210.0,638800.0,13210.0
653,2019-09-04,13120.0,13340.0,13120.0,13300.0,470900.0,13300.0
654,2019-09-05,13485.0,13675.0,13440.0,13580.0,1011600.0,13580.0
655,2019-09-06,13800.0,14080.0,13770.0,14075.0,1408400.0,14075.0
656,2019-09-10,13955.0,14000.0,13715.0,13750.0,831800.0,13750.0
657,2019-09-11,13755.0,13795.0,13525.0,13680.0,998400.0,13680.0
658,2019-09-12,14050.0,14235.0,13935.0,14220.0,1321100.0,14220.0
659,2019-09-13,14290.0,14400.0,14175.0,14330.0,1745500.0,14330.0
660,2019-09-17,14255.0,14365.0,14165.0,14335.0,853600.0,14335.0
661,2019-09-18,14335.0,14430.0,14310.0,14405.0,736500.0,14405.0
662,2019-09-19,14470.0,14525.0,14365.0,14475.0,799800.0,14475.0
663,2019-09-20,14515.0,14515.0,14350.0,14380.0,995900.0,14380.0
664,2019-09-24,14415.0,14435.0,14315.0,14340.0,585400.0,14340.0
665,2019-09-25,14175.0,14195.0,13980.0,14010.0,780200.0,14010.0
666,2019-09-26,14220.0,14240.0,14100.0,14215.0,761700.0,14215.0
667,2019-09-27,14340.0,14375.0,14070.0,14175.0,786000.0,14175.0
668,2019-09-30,14195.0,14290.0,14085.0,14180.0,774900.0,14180.0
669,2019-10-01,14155.0,14265.0,14100.0,14150.0,632600.0,14150.0
670,2019-10-02,14130.0,14205.0,14050.0,14145.0,679000.0,14145.0
671,2019-10-03,13900.0,14025.0,13850.0,13900.0,598600.0,13900.0
672,2019-10-04,13880.0,14025.0,13845.0,14020.0,539500.0,14020.0
673,2019-10-07,14030.0,14210.0,14020.0,14080.0,418900.0,14080.0
674,2019-10-08,14150.0,14245.0,14130.0,14215.0,552300.0,14215.0
675,2019-10-09,14050.0,14075.0,13920.0,14050.0,557500.0,14050.0
676,2019-10-10,14080.0,14130.0,13875.0,14070.0,521400.0,14070.0
677,2019-10-11,14225.0,14250.0,13995.0,14125.0,718700.0,14125.0
678,2019-10-15,14400.0,14500.0,14325.0,14440.0,661700.0,14440.0
679,2019-10-16,14640.0,14780.0,14445.0,14555.0,795400.0,14555.0
680,2019-10-17,14595.0,14615.0,14475.0,14545.0,712900.0,14545.0
681,2019-10-18,14665.0,14705.0,14545.0,14570.0,603100.0,14570.0
682,2019-10-21,14600.0,14805.0,14600.0,14720.0,534300.0,14720.0
683,2019-10-23,14785.0,15000.0,14760.0,14990.0,886500.0,14990.0
684,2019-10-24,15000.0,15025.0,14825.0,14970.0,780000.0,14970.0
685,2019-10-25,15020.0,15050.0,14940.0,15035.0,701200.0,15035.0
686,2019-10-28,15015.0,15230.0,14945.0,15230.0,802100.0,15230.0
687,2019-10-29,15330.0,15415.0,15250.0,15310.0,690800.0,15310.0
688,2019-10-30,15400.0,15485.0,15145.0,15185.0,1511500.0,15185.0
689,2019-10-31,15325.0,15365.0,15155.0,15230.0,670300.0,15230.0
690,2019-11-01,15000.0,15175.0,14995.0,15170.0,425800.0,15170.0
691,2019-11-05,15425.0,15630.0,15315.0,15590.0,903400.0,15590.0
692,2019-11-06,15795.0,15795.0,15540.0,15640.0,629900.0,15640.0
693,2019-11-07,15500.0,15550.0,15340.0,15430.0,794200.0,15430.0
694,2019-11-08,15600.0,15600.0,15150.0,15235.0,1246700.0,15235.0
695,2019-11-11,15235.0,15405.0,15220.0,15290.0,487500.0,15290.0
696,2019-11-12,15290.0,15505.0,15280.0,15480.0,448700.0,15480.0
697,2019-11-13,15450.0,15550.0,15350.0,15390.0,443800.0,15390.0
698,2019-11-14,15390.0,15500.0,15325.0,15365.0,439000.0,15365.0
699,2019-11-15,15380.0,15505.0,15245.0,15440.0,612800.0,15440.0
700,2019-11-18,15405.0,15545.0,15400.0,15545.0,377100.0,15545.0
701,2019-11-19,15480.0,15560.0,15440.0,15490.0,349700.0,15490.0
702,2019-11-20,15430.0,15465.0,15315.0,15395.0,551400.0,15395.0
703,2019-11-21,15425.0,15485.0,15180.0,15460.0,592400.0,15460.0
704,2019-11-22,15520.0,15735.0,15470.0,15650.0,531700.0,15650.0
705,2019-11-25,15680.0,15730.0,15570.0,15600.0,362800.0,15600.0
706,2019-11-26,15710.0,15785.0,15545.0,15570.0,760500.0,15570.0
707,2019-11-27,15695.0,15885.0,15690.0,15875.0,665400.0,15875.0
708,2019-11-28,15845.0,15870.0,15730.0,15815.0,494200.0,15815.0
709,2019-11-29,15900.0,15950.0,15720.0,15745.0,535600.0,15745.0
710,2019-12-02,15795.0,15865.0,15685.0,15770.0,444100.0,15770.0
711,2019-12-04,15580.0,15605.0,15405.0,15525.0,531000.0,15525.0
712,2019-12-05,15680.0,15805.0,15610.0,15680.0,477100.0,15680.0
713,2019-12-06,15835.0,15840.0,15650.0,15680.0,455800.0,15680.0
714,2019-12-09,15850.0,15850.0,15655.0,15770.0,397800.0,15770.0
715,2019-12-10,15670.0,15720.0,15625.0,15675.0,381000.0,15675.0
716,2019-12-11,15660.0,15695.0,15570.0,15590.0,444500.0,15590.0
717,2019-12-12,15675.0,15745.0,15590.0,15685.0,408300.0,15685.0
718,2019-12-13,16000.0,16275.0,15955.0,16225.0,1430900.0,16225.0
719,2019-12-16,16130.0,16155.0,15900.0,15900.0,778600.0,15900.0
720,2019-12-18,15850.0,15895.0,15670.0,15725.0,596600.0,15725.0
721,2019-12-19,15615.0,15655.0,15480.0,15560.0,560000.0,15560.0
722,2019-12-20,15490.0,15550.0,15395.0,15470.0,608700.0,15470.0
